customerid,tstamp,page,cart
590224,2017-02-17 20:29:14.000000,SEARCH,
590224,2017-02-17 20:13:23.000000,VIEW PRODUCT,
590224,2017-02-17 20:22:10.000000,VIEW PRODUCT,
590224,2017-02-17 20:07:17.000000,VIEW PRODUCT,
435490,2017-02-05 03:56:39.000000,SEARCH,
435490,2017-02-05 04:05:56.000000,SEARCH,
435490,2017-02-05 03:51:11.000000,VIEW PRODUCT,
435490,2017-02-05 03:51:26.000000,VIEW PRODUCT,
435490,2017-02-05 03:52:18.000000,VIEW PRODUCT,
435490,2017-02-05 04:03:44.000000,VIEW PRODUCT,
435490,2017-02-05 03:47:18.000000,REVIEW CART,XBOX
435490,2017-02-05 03:44:03.000000,ADD TO CART,XBOX
435490,2017-02-05 03:58:54.000000,VIEW PRODUCT,
435490,2017-02-05 03:53:50.000000,VIEW PRODUCT,
435490,2017-02-05 03:45:56.000000,VIEW PRODUCT,XBOX
435490,2017-02-05 03:41:13.000000,VIEW PRODUCT,
435490,2017-02-05 03:57:09.000000,SEARCH,
435490,2017-02-05 03:49:47.000000,SEARCH,
435490,2017-02-05 03:49:25.000000,SEARCH,
435490,2017-02-05 04:00:44.000000,VIEW PRODUCT,
435490,2017-02-05 04:04:59.000000,SEARCH,
663533,2017-03-19 21:12:33.000000,ADD TO CART,XBOX
663533,2017-03-19 21:11:58.000000,VIEW PRODUCT,
528518,2017-03-11 23:54:20.000000,REVIEW CART,SWITCH
528518,2017-03-11 23:53:52.000000,ADD TO CART,SWITCH
528518,2017-03-11 23:53:18.000000,VIEW PRODUCT,
548237,2017-03-10 03:59:18.000000,SEARCH,
548237,2017-03-10 03:53:10.000000,SEARCH,
548237,2017-02-24 13:35:55.000000,VIEW PRODUCT,
548237,2017-03-10 03:46:55.000000,VIEW PRODUCT,
548237,2017-03-10 03:41:22.000000,SEARCH,
548237,2017-03-10 03:44:02.000000,SEARCH,
548237,2017-03-10 03:58:25.000000,VIEW PRODUCT,
548237,2017-03-10 03:54:52.000000,VIEW PRODUCT,
548237,2017-03-10 03:51:16.000000,VIEW PRODUCT,
548237,2017-03-10 03:39:20.000000,VIEW PRODUCT,SWITCH
548237,2017-03-10 03:48:41.000000,VIEW PRODUCT,
548237,2017-03-10 03:56:59.000000,SEARCH,
548237,2017-03-10 03:45:36.000000,SEARCH,
548237,2017-02-24 13:37:28.000000,ADD TO CART,SWITCH
416240,2017-02-15 16:01:21.000000,VIEW PRODUCT,
416240,2017-02-20 14:01:25.000000,HOME PAGE,SWITCH
416240,2017-02-15 16:02:06.000000,ADD TO CART,SWITCH
416240,2017-02-15 16:04:46.000000,REVIEW CART,SWITCH
416240,2017-02-15 16:03:06.000000,VIEW PRODUCT,SWITCH
593711,2017-01-28 12:58:03.000000,VIEW PRODUCT,
593711,2017-01-28 12:58:55.000000,VIEW PRODUCT,
593711,2017-01-28 12:55:53.000000,ADD TO CART,SWITCH
593711,2017-01-28 13:05:55.000000,SEARCH,
593711,2017-01-28 12:59:52.000000,VIEW PRODUCT,
593711,2017-01-28 12:53:54.000000,VIEW PRODUCT,
593711,2017-01-28 13:02:41.000000,SEARCH,
593711,2017-01-28 13:03:56.000000,VIEW PRODUCT,
523420,2017-02-13 23:20:17.000000,ADD TO CART,XBOX
523420,2017-02-13 23:17:48.000000,VIEW PRODUCT,
461714,2017-01-10 11:22:16.000000,VIEW PRODUCT,
461714,2017-01-10 11:25:44.000000,SEARCH,
461714,2017-01-10 11:19:23.000000,SEARCH,
461714,2017-01-10 11:13:51.000000,SEARCH,
461714,2017-01-10 11:20:06.000000,SEARCH,
461714,2017-01-10 11:07:18.000000,REVIEW CART,SWITCH
461714,2017-01-10 11:24:07.000000,SEARCH,
461714,2017-01-10 11:16:36.000000,SEARCH,
461714,2017-01-10 11:08:22.000000,SEARCH,
461714,2017-01-10 11:06:24.000000,ADD TO CART,SWITCH
461714,2017-01-10 11:21:02.000000,SEARCH,
461714,2017-01-10 11:03:43.000000,VIEW PRODUCT,
461714,2017-01-10 11:11:20.000000,SEARCH,
416709,2017-03-17 22:06:08.000000,SEARCH,
416709,2017-03-17 22:13:40.000000,VIEW PRODUCT,
416709,2017-03-17 22:04:15.000000,HOME PAGE,XBOX
416709,2017-03-17 22:11:31.000000,SEARCH,
416709,2017-03-17 22:19:31.000000,VIEW PRODUCT,
416709,2017-03-17 22:06:44.000000,SEARCH,
416709,2017-03-17 22:22:25.000000,SEARCH,
416709,2017-03-17 22:21:00.000000,VIEW PRODUCT,
416709,2017-03-17 22:12:58.000000,SEARCH,
416709,2017-03-17 22:24:31.000000,VIEW PRODUCT,
416709,2017-03-17 22:23:36.000000,SEARCH,
416709,2017-03-17 22:27:07.000000,SEARCH,
416709,2017-03-17 22:16:49.000000,VIEW PRODUCT,
416709,2017-03-17 22:26:03.000000,SEARCH,
416709,2017-03-17 22:14:13.000000,VIEW PRODUCT,
416709,2017-03-17 22:08:36.000000,VIEW PRODUCT,
416709,2017-03-17 22:10:14.000000,VIEW PRODUCT,
416709,2017-03-17 22:14:55.000000,VIEW PRODUCT,
523889,2017-04-11 04:39:54.000000,REVIEW CART,XBOX
523889,2017-04-11 04:39:17.000000,ADD TO CART,XBOX
523889,2017-04-11 04:44:39.000000,ENTER PAYMENT INFORMATION,XBOX
523889,2017-04-11 04:42:44.000000,ENTER SHIPPING INFORMATION,XBOX
523889,2017-04-11 04:38:10.000000,VIEW PRODUCT,
523889,2017-04-11 04:47:51.000000,PURCHASE COMPLETE,XBOX
523889,2017-04-11 04:45:40.000000,CONFIRM ORDER,XBOX
428312,2017-03-23 21:23:04.000000,SEARCH,
428312,2017-03-23 21:32:54.000000,SEARCH,
428312,2017-03-23 21:20:36.000000,SEARCH,
428312,2017-03-23 21:11:32.000000,VIEW PRODUCT,
428312,2017-03-23 21:14:25.000000,VIEW PRODUCT,
428312,2017-03-23 21:09:08.000000,VIEW PRODUCT,
428312,2017-03-23 21:33:21.000000,VIEW PRODUCT,
428312,2017-03-23 21:16:47.000000,SEARCH,
428312,2017-03-23 21:01:26.000000,VIEW PRODUCT,
428312,2017-03-23 21:24:55.000000,VIEW PRODUCT,
428312,2017-03-23 21:17:35.000000,VIEW PRODUCT,
428312,2017-03-23 21:06:13.000000,SEARCH,
428312,2017-03-23 21:39:02.000000,VIEW PRODUCT,
428312,2017-03-23 21:37:31.000000,VIEW PRODUCT,
428312,2017-03-23 21:29:54.000000,SEARCH,
428312,2017-03-23 21:35:47.000000,VIEW PRODUCT,
428312,2017-03-23 21:26:58.000000,SEARCH,
428312,2017-03-23 21:34:21.000000,VIEW PRODUCT,
428312,2017-03-23 21:42:51.000000,SEARCH,
428312,2017-03-23 21:36:22.000000,SEARCH,
428312,2017-03-23 21:20:09.000000,VIEW PRODUCT,
428312,2017-03-23 21:09:48.000000,VIEW PRODUCT,
428312,2017-03-23 21:40:29.000000,SEARCH,
428312,2017-03-23 21:04:26.000000,ADD TO CART,XBOX
631069,2017-04-08 12:53:53.000000,VIEW PRODUCT,
631069,2017-04-08 13:01:41.000000,VIEW PRODUCT,
631069,2017-04-08 12:58:43.000000,REVIEW CART,SWITCH
631069,2017-04-08 13:08:37.000000,VIEW PRODUCT,
631069,2017-04-08 13:06:26.000000,VIEW PRODUCT,
631069,2017-04-08 13:04:23.000000,VIEW PRODUCT,
631069,2017-04-08 12:56:44.000000,ADD TO CART,SWITCH
631069,2017-04-08 13:06:07.000000,SEARCH,
631069,2017-04-08 12:59:56.000000,VIEW PRODUCT,
631069,2017-04-08 13:13:13.000000,SEARCH,
631069,2017-04-08 13:01:22.000000,SEARCH,
631069,2017-04-08 13:10:44.000000,SEARCH,
631069,2017-04-08 13:07:35.000000,SEARCH,
605783,2017-01-18 09:49:43.000000,VIEW PRODUCT,
605783,2017-01-18 09:51:47.000000,SEARCH,
605783,2017-01-18 09:34:33.000000,SEARCH,SWITCH
605783,2017-01-18 09:44:08.000000,VIEW PRODUCT,
605783,2017-01-18 09:33:12.000000,ADD TO CART,SWITCH
605783,2017-01-18 09:40:00.000000,SEARCH,
605783,2017-01-18 09:53:16.000000,SEARCH,
605783,2017-01-18 09:43:37.000000,SEARCH,
605783,2017-01-18 09:58:01.000000,SEARCH,
605783,2017-01-18 09:32:09.000000,VIEW PRODUCT,
605783,2017-01-18 09:53:49.000000,VIEW PRODUCT,
605783,2017-01-18 09:55:00.000000,VIEW PRODUCT,
605783,2017-01-18 09:36:18.000000,VIEW PRODUCT,
605783,2017-01-18 09:42:56.000000,SEARCH,
605783,2017-01-18 09:57:18.000000,SEARCH,
605783,2017-01-18 09:47:08.000000,SEARCH,
605783,2017-01-18 09:37:17.000000,VIEW PRODUCT,
698811,2017-01-19 20:14:12.000000,SHIPPING FAQ,XBOX
698811,2017-01-19 20:11:40.000000,REVIEW CART,XBOX
698811,2017-01-19 20:08:54.000000,ADD TO CART,XBOX
698811,2017-01-19 20:16:57.000000,ENTER SHIPPING INFORMATION,XBOX
698811,2017-01-19 20:07:18.000000,VIEW PRODUCT,
521809,2017-02-17 03:33:49.000000,SEARCH,
521809,2017-02-17 04:06:58.000000,VIEW PRODUCT,
521809,2017-02-17 03:31:05.000000,VIEW PRODUCT,XBOX
521809,2017-02-17 03:42:14.000000,SEARCH,
521809,2017-02-17 04:04:00.000000,SEARCH,
521809,2017-02-17 03:44:12.000000,VIEW PRODUCT,
521809,2017-02-17 04:06:09.000000,VIEW PRODUCT,
521809,2017-02-17 03:53:44.000000,SEARCH,
521809,2017-02-17 03:35:24.000000,VIEW PRODUCT,
521809,2017-02-04 20:46:39.000000,VIEW PRODUCT,XBOX
521809,2017-02-17 03:36:51.000000,VIEW PRODUCT,
521809,2017-02-17 03:56:51.000000,SEARCH,
521809,2017-02-17 04:12:29.000000,VIEW PRODUCT,
521809,2017-02-17 04:14:53.000000,SEARCH,
521809,2017-02-17 04:11:15.000000,VIEW PRODUCT,
521809,2017-02-17 03:50:48.000000,SEARCH,
521809,2017-02-17 03:52:21.000000,VIEW PRODUCT,
521809,2017-02-04 20:45:59.000000,ADD TO CART,XBOX
521809,2017-02-17 04:14:15.000000,SEARCH,
521809,2017-02-17 04:19:06.000000,VIEW PRODUCT,
521809,2017-02-17 03:44:43.000000,VIEW PRODUCT,
521809,2017-02-17 03:41:25.000000,VIEW PRODUCT,
521809,2017-02-17 04:13:41.000000,VIEW PRODUCT,
521809,2017-02-17 04:17:04.000000,VIEW PRODUCT,
521809,2017-02-17 03:40:46.000000,VIEW PRODUCT,
521809,2017-02-17 03:38:05.000000,SEARCH,
521809,2017-02-17 03:48:00.000000,VIEW PRODUCT,
521809,2017-02-17 04:20:34.000000,SEARCH,
521809,2017-02-17 03:38:49.000000,SEARCH,
521809,2017-02-17 04:02:12.000000,VIEW PRODUCT,
521809,2017-02-17 04:09:54.000000,SEARCH,
521809,2017-02-17 03:59:13.000000,SEARCH,
521809,2017-02-17 03:45:24.000000,VIEW PRODUCT,
521809,2017-02-17 03:51:10.000000,VIEW PRODUCT,
521809,2017-02-17 03:54:45.000000,VIEW PRODUCT,
521809,2017-02-17 04:12:56.000000,VIEW PRODUCT,
521809,2017-02-17 03:47:28.000000,SEARCH,
521809,2017-02-04 20:47:05.000000,REVIEW CART,XBOX
521809,2017-02-04 20:43:04.000000,VIEW PRODUCT,
620873,2017-01-21 07:57:05.000000,VIEW PRODUCT,
620873,2017-02-20 21:07:20.000000,SEARCH,
620873,2017-02-20 21:03:24.000000,SEARCH,
620873,2017-02-20 20:59:49.000000,SEARCH,
620873,2017-02-20 20:57:00.000000,HOME PAGE,XBOX
620873,2017-02-20 21:24:44.000000,SEARCH,
620873,2017-02-20 21:21:24.000000,VIEW PRODUCT,
620873,2017-02-20 21:09:02.000000,SEARCH,
620873,2017-02-20 21:35:07.000000,SEARCH,
620873,2017-02-20 21:14:04.000000,SEARCH,
620873,2017-02-20 21:32:48.000000,VIEW PRODUCT,
620873,2017-02-20 21:17:22.000000,VIEW PRODUCT,
620873,2017-02-20 21:16:05.000000,SEARCH,
620873,2017-02-20 21:19:04.000000,VIEW PRODUCT,
620873,2017-02-20 21:06:50.000000,VIEW PRODUCT,
620873,2017-01-21 07:58:16.000000,ADD TO CART,XBOX
620873,2017-02-20 21:29:14.000000,SEARCH,
620873,2017-02-20 21:00:39.000000,VIEW PRODUCT,
620873,2017-02-20 21:33:28.000000,SEARCH,
620873,2017-02-20 21:04:23.000000,SEARCH,
620873,2017-02-20 21:27:16.000000,SEARCH,
620873,2017-02-20 21:12:15.000000,VIEW PRODUCT,
620873,2017-02-20 21:19:44.000000,SEARCH,
620873,2017-02-20 21:29:53.000000,VIEW PRODUCT,
620873,2017-02-20 21:30:18.000000,VIEW PRODUCT,
620873,2017-02-20 21:10:11.000000,SEARCH,
620873,2017-02-20 21:24:16.000000,VIEW PRODUCT,
466139,2017-02-16 20:23:29.000000,VIEW PRODUCT,
466139,2017-02-16 20:38:14.000000,SEARCH,
466139,2017-02-16 20:25:02.000000,SEARCH,
466139,2017-02-16 20:22:47.000000,ADD TO CART,SWITCH
466139,2017-02-16 20:21:59.000000,VIEW PRODUCT,
466139,2017-02-16 20:32:57.000000,VIEW PRODUCT,
466139,2017-02-16 20:29:46.000000,VIEW PRODUCT,
466139,2017-02-16 20:40:52.000000,SEARCH,
466139,2017-02-16 20:35:54.000000,VIEW PRODUCT,
466139,2017-02-16 20:27:18.000000,VIEW PRODUCT,
466139,2017-02-16 20:31:48.000000,VIEW PRODUCT,
356410,2017-02-27 20:54:19.000000,VIEW PRODUCT,
356410,2017-02-27 21:01:04.000000,SEARCH,
356410,2017-02-27 20:32:36.000000,ADD TO CART,SWITCH
356410,2017-02-27 20:39:45.000000,VIEW PRODUCT,
356410,2017-02-27 20:31:51.000000,VIEW PRODUCT,
356410,2017-02-27 20:46:10.000000,SEARCH,
356410,2017-02-27 20:46:32.000000,VIEW PRODUCT,
356410,2017-02-27 20:40:55.000000,SEARCH,
356410,2017-02-27 20:51:21.000000,SEARCH,
356410,2017-02-27 20:40:28.000000,SEARCH,
356410,2017-02-27 20:48:38.000000,SEARCH,
356410,2017-02-27 20:35:13.000000,SEARCH,
356410,2017-02-27 20:38:10.000000,SEARCH,
356410,2017-02-27 20:55:50.000000,SEARCH,
356410,2017-02-27 20:58:08.000000,VIEW PRODUCT,
356410,2017-02-27 20:45:42.000000,VIEW PRODUCT,
356410,2017-02-27 20:57:37.000000,VIEW PRODUCT,
356410,2017-02-27 20:43:15.000000,SEARCH,
584453,2017-03-11 14:39:11.000000,VIEW PRODUCT,
584453,2017-03-11 14:38:12.000000,ADD TO CART,XBOX
584453,2017-03-11 14:36:44.000000,VIEW PRODUCT,
584453,2017-03-11 14:41:26.000000,SEARCH,
584453,2017-03-11 14:40:52.000000,VIEW PRODUCT,
427170,2017-03-10 20:47:57.000000,ADD TO CART,XBOX
427170,2017-03-10 20:58:25.000000,SEARCH,
427170,2017-03-10 20:57:54.000000,SEARCH,
427170,2017-03-10 20:48:57.000000,VIEW PRODUCT,
427170,2017-03-10 20:55:40.000000,SEARCH,
427170,2017-03-10 20:57:33.000000,VIEW PRODUCT,
427170,2017-03-10 20:54:36.000000,VIEW PRODUCT,
427170,2017-03-10 20:51:45.000000,VIEW PRODUCT,
427170,2017-03-10 20:59:02.000000,SEARCH,
427170,2017-03-10 20:45:01.000000,VIEW PRODUCT,
427170,2017-03-10 20:50:03.000000,SEARCH,
576337,2017-02-15 13:16:53.000000,SEARCH,
576337,2017-02-15 13:22:35.000000,SEARCH,
576337,2017-02-15 13:25:05.000000,SEARCH,
576337,2017-02-15 13:24:43.000000,VIEW PRODUCT,
576337,2017-02-15 13:30:32.000000,SEARCH,
576337,2017-02-15 13:26:42.000000,VIEW PRODUCT,
576337,2017-02-15 13:14:54.000000,ADD TO CART,XBOX
576337,2017-02-15 13:14:29.000000,VIEW PRODUCT,
576337,2017-02-15 13:19:56.000000,VIEW PRODUCT,
576337,2017-02-15 13:29:31.000000,SEARCH,
576337,2017-02-15 13:16:06.000000,SEARCH,
576337,2017-02-15 13:19:28.000000,SEARCH,
491894,2017-01-07 14:09:44.000000,REVIEW CART,XBOX
491894,2017-01-07 14:07:32.000000,VIEW PRODUCT,XBOX
491894,2017-01-07 14:05:54.000000,ADD TO CART,XBOX
491894,2017-01-07 14:04:24.000000,VIEW PRODUCT,
466608,2017-01-24 00:52:38.000000,SEARCH,
466608,2017-01-24 00:25:36.000000,VIEW PRODUCT,
466608,2017-01-24 00:50:02.000000,VIEW PRODUCT,
466608,2017-01-24 00:50:33.000000,SEARCH,
466608,2017-01-24 00:26:45.000000,ADD TO CART,SWITCH
466608,2017-01-24 00:41:42.000000,VIEW PRODUCT,
466608,2017-01-24 00:28:04.000000,VIEW PRODUCT,
466608,2017-01-24 00:31:03.000000,VIEW PRODUCT,
466608,2017-01-24 00:49:21.000000,VIEW PRODUCT,
466608,2017-01-24 00:34:01.000000,VIEW PRODUCT,
466608,2017-01-24 00:40:43.000000,VIEW PRODUCT,
466608,2017-01-24 00:38:26.000000,VIEW PRODUCT,
466608,2017-01-24 00:45:03.000000,VIEW PRODUCT,
466608,2017-01-24 00:46:24.000000,SEARCH,
466608,2017-01-24 00:36:02.000000,VIEW PRODUCT,
466608,2017-01-24 00:43:16.000000,SEARCH,
686066,2017-04-09 09:38:55.000000,VIEW PRODUCT,
686066,2017-04-09 09:40:34.000000,ADD TO CART,XBOX
686066,2017-04-24 18:23:12.000000,VIEW PRODUCT,
686066,2017-04-24 18:20:16.000000,HOME PAGE,XBOX
686066,2017-04-24 18:21:12.000000,VIEW PRODUCT,
686066,2017-04-24 18:25:34.000000,SEARCH,
531332,2017-01-13 12:07:57.000000,ADD TO CART,XBOX
531332,2017-01-13 12:20:59.000000,SEARCH,
531332,2017-01-13 12:05:05.000000,VIEW PRODUCT,
531332,2017-01-13 12:11:52.000000,ENTER SHIPPING INFORMATION,XBOX
531332,2017-01-13 12:08:23.000000,REVIEW CART,XBOX
531332,2017-01-13 12:13:29.000000,SEARCH,
531332,2017-01-13 12:15:51.000000,SEARCH,
531332,2017-01-13 12:11:21.000000,SHIPPING FAQ,XBOX
531332,2017-01-13 12:23:50.000000,VIEW PRODUCT,
531332,2017-01-13 12:19:11.000000,VIEW PRODUCT,
531332,2017-01-13 12:17:21.000000,SEARCH,
531332,2017-01-13 12:24:49.000000,SEARCH,
689084,2017-04-02 04:58:13.000000,SEARCH,
689084,2017-04-02 05:01:49.000000,VIEW PRODUCT,
689084,2017-04-02 05:30:24.000000,VIEW PRODUCT,
689084,2017-04-02 05:10:43.000000,VIEW PRODUCT,
689084,2017-04-02 05:24:52.000000,SEARCH,
689084,2017-04-02 05:27:52.000000,SEARCH,
689084,2017-04-02 05:29:37.000000,SEARCH,
689084,2017-04-02 05:23:35.000000,VIEW PRODUCT,
689084,2017-04-02 05:00:43.000000,SEARCH,
689084,2017-04-02 04:57:35.000000,VIEW PRODUCT,
689084,2017-04-02 05:04:29.000000,SEARCH,
689084,2017-04-02 04:54:22.000000,SEARCH,
689084,2017-04-02 05:17:20.000000,VIEW PRODUCT,
689084,2017-04-02 04:46:28.000000,VIEW PRODUCT,
689084,2017-04-02 04:45:40.000000,VIEW PRODUCT,XBOX
689084,2017-04-02 04:48:53.000000,SEARCH,
689084,2017-04-02 05:31:26.000000,SEARCH,
689084,2017-04-02 05:14:23.000000,SEARCH,
689084,2017-04-02 05:21:22.000000,VIEW PRODUCT,
689084,2017-04-02 05:12:52.000000,SEARCH,
689084,2017-04-02 05:18:26.000000,SEARCH,
689084,2017-04-02 05:09:29.000000,SEARCH,
689084,2017-04-02 05:02:53.000000,VIEW PRODUCT,
689084,2017-04-02 05:13:34.000000,SEARCH,
689084,2017-04-02 05:08:21.000000,SEARCH,
689084,2017-04-02 04:51:41.000000,SEARCH,
689084,2017-04-02 05:06:36.000000,VIEW PRODUCT,
689084,2017-04-02 04:56:05.000000,SEARCH,
621811,2017-02-14 14:43:23.000000,VIEW PRODUCT,
621811,2017-02-14 14:48:44.000000,SEARCH,
621811,2017-02-14 14:34:35.000000,SEARCH,
621811,2017-02-14 14:53:48.000000,SEARCH,
621811,2017-02-14 14:34:52.000000,SEARCH,
621811,2017-02-14 14:45:58.000000,SEARCH,
621811,2017-02-14 14:55:39.000000,SEARCH,
621811,2017-02-14 14:36:09.000000,VIEW PRODUCT,
621811,2017-02-14 14:50:51.000000,VIEW PRODUCT,
621811,2017-02-14 14:41:51.000000,VIEW PRODUCT,
621811,2017-02-14 14:30:03.000000,VIEW PRODUCT,
621811,2017-02-14 14:49:38.000000,VIEW PRODUCT,
621811,2017-02-14 14:47:48.000000,VIEW PRODUCT,
621811,2017-02-14 14:37:33.000000,SEARCH,
621811,2017-02-14 14:31:36.000000,ADD TO CART,XBOX
621811,2017-02-14 14:39:11.000000,VIEW PRODUCT,
621811,2017-02-14 14:38:38.000000,SEARCH,
621811,2017-02-14 14:55:17.000000,SEARCH,
621811,2017-02-14 14:34:12.000000,SEARCH,
354799,2017-02-09 19:55:01.000000,SEARCH,
354799,2017-02-09 19:47:55.000000,VIEW PRODUCT,
354799,2017-02-09 19:57:56.000000,SEARCH,
354799,2017-02-09 20:00:12.000000,SEARCH,
354799,2017-02-09 19:49:52.000000,ADD TO CART,SWITCH
354799,2017-02-09 20:00:54.000000,SEARCH,
354799,2017-02-09 19:52:40.000000,REVIEW CART,SWITCH
354799,2017-02-09 19:58:57.000000,SEARCH,
484247,2017-01-15 18:06:17.000000,VIEW PRODUCT,
484247,2017-01-15 18:04:47.000000,VIEW PRODUCT,
484247,2017-01-15 18:13:06.000000,SEARCH,
484247,2017-01-15 17:57:00.000000,VIEW PRODUCT,
484247,2017-01-15 17:57:23.000000,ADD TO CART,XBOX
484247,2017-01-15 18:10:55.000000,VIEW PRODUCT,
484247,2017-01-15 18:02:09.000000,SEARCH,
484247,2017-01-15 18:01:02.000000,SEARCH,
484247,2017-01-15 18:06:52.000000,VIEW PRODUCT,
484247,2017-01-15 18:09:41.000000,VIEW PRODUCT,
484247,2017-01-15 17:59:46.000000,VIEW PRODUCT,
636432,2017-03-13 15:57:10.000000,SEARCH,
636432,2017-03-13 15:59:16.000000,VIEW PRODUCT,
636432,2017-03-13 15:54:29.000000,SEARCH,
636432,2017-03-13 15:47:54.000000,VIEW PRODUCT,
636432,2017-03-13 15:48:57.000000,VIEW PRODUCT,
636432,2017-03-13 15:50:43.000000,VIEW PRODUCT,
636432,2017-03-13 15:59:34.000000,SEARCH,
636432,2017-03-13 15:41:33.000000,ADD TO CART,SWITCH
636432,2017-03-13 15:44:35.000000,VIEW PRODUCT,
636432,2017-03-13 15:53:10.000000,SEARCH,
636432,2017-03-13 15:42:14.000000,REVIEW CART,SWITCH
636432,2017-03-13 15:39:01.000000,VIEW PRODUCT,
636432,2017-03-13 15:46:02.000000,VIEW PRODUCT,
526703,2017-02-24 04:20:29.000000,REVIEW CART,SWITCH
526703,2017-03-08 14:17:06.000000,SEARCH,
526703,2017-03-08 14:20:41.000000,SEARCH,
526703,2017-03-08 14:21:37.000000,SEARCH,
526703,2017-03-08 14:13:40.000000,VIEW PRODUCT,
526703,2017-03-08 14:05:51.000000,HOME PAGE,SWITCH
526703,2017-02-24 04:25:02.000000,CONFIRM ORDER,SWITCH
526703,2017-03-08 14:23:27.000000,VIEW PRODUCT,
526703,2017-03-08 14:21:06.000000,SEARCH,
526703,2017-03-08 14:15:30.000000,VIEW PRODUCT,
526703,2017-02-24 04:22:29.000000,ENTER SHIPPING INFORMATION,SWITCH
526703,2017-03-08 14:13:12.000000,VIEW PRODUCT,
526703,2017-02-24 04:18:17.000000,VIEW PRODUCT,
526703,2017-03-08 14:10:34.000000,SEARCH,
526703,2017-03-08 14:08:13.000000,SEARCH,
526703,2017-02-24 04:24:35.000000,ENTER PAYMENT INFORMATION,SWITCH
526703,2017-03-08 14:24:17.000000,SEARCH,
526703,2017-03-08 14:11:08.000000,VIEW PRODUCT,
526703,2017-02-24 04:19:36.000000,ADD TO CART,SWITCH
526703,2017-03-08 14:18:43.000000,VIEW PRODUCT,
526703,2017-02-24 04:27:33.000000,PURCHASE COMPLETE,SWITCH
436693,2017-01-29 10:42:04.000000,VIEW PRODUCT,
436693,2017-01-29 11:19:23.000000,SEARCH,
436693,2017-01-29 10:38:45.000000,SEARCH,
436693,2017-01-29 10:24:16.000000,SEARCH,
436693,2017-01-29 10:27:22.000000,SEARCH,
436693,2017-01-29 10:43:46.000000,SEARCH,
436693,2017-01-29 11:06:36.000000,SEARCH,
436693,2017-01-29 11:15:25.000000,VIEW PRODUCT,
436693,2017-01-29 10:44:13.000000,VIEW PRODUCT,
436693,2017-01-29 10:52:40.000000,SEARCH,
436693,2017-01-29 10:18:48.000000,HOME PAGE,XBOX
436693,2017-01-29 10:32:01.000000,VIEW PRODUCT,
436693,2017-01-29 10:21:46.000000,VIEW PRODUCT,
436693,2017-01-29 10:47:22.000000,VIEW PRODUCT,
436693,2017-01-29 11:14:49.000000,SEARCH,
436693,2017-01-29 11:17:54.000000,SEARCH,
436693,2017-01-29 10:34:46.000000,SEARCH,
436693,2017-01-29 10:43:03.000000,VIEW PRODUCT,
436693,2017-01-29 10:57:18.000000,SEARCH,
436693,2017-01-29 10:55:35.000000,SEARCH,
436693,2017-01-29 10:29:05.000000,VIEW PRODUCT,
436693,2017-01-29 10:34:27.000000,SEARCH,
436693,2017-01-29 11:08:47.000000,SEARCH,
436693,2017-01-29 10:37:32.000000,VIEW PRODUCT,
436693,2017-01-29 10:28:45.000000,VIEW PRODUCT,
436693,2017-01-29 10:30:40.000000,VIEW PRODUCT,
436693,2017-01-29 11:11:11.000000,VIEW PRODUCT,
436693,2017-01-29 10:53:59.000000,VIEW PRODUCT,
436693,2017-01-06 14:25:57.000000,VIEW PRODUCT,
436693,2017-01-29 10:35:10.000000,SEARCH,
436693,2017-01-29 10:22:29.000000,SEARCH,
436693,2017-01-29 10:49:55.000000,VIEW PRODUCT,
436693,2017-01-29 11:03:10.000000,SEARCH,
436693,2017-01-06 14:26:19.000000,ADD TO CART,XBOX
436693,2017-01-29 11:12:27.000000,VIEW PRODUCT,
436693,2017-01-29 10:25:16.000000,SEARCH,
436693,2017-01-29 10:45:49.000000,SEARCH,
436693,2017-01-29 11:05:51.000000,VIEW PRODUCT,
436693,2017-01-29 11:00:15.000000,SEARCH,
436693,2017-01-29 11:18:53.000000,SEARCH,
436693,2017-01-29 10:44:42.000000,SEARCH,
436693,2017-01-29 10:40:17.000000,VIEW PRODUCT,
378005,2017-03-30 01:06:16.000000,ADD TO CART,XBOX
378005,2017-03-30 01:07:55.000000,SEARCH,XBOX
378005,2017-03-30 01:08:39.000000,REVIEW CART,XBOX
378005,2017-03-30 01:11:43.000000,ENTER PAYMENT INFORMATION,XBOX
378005,2017-03-30 01:10:37.000000,ENTER SHIPPING INFORMATION,XBOX
378005,2017-03-30 01:14:55.000000,PURCHASE COMPLETE,XBOX
378005,2017-03-30 01:03:34.000000,VIEW PRODUCT,
378005,2017-03-30 01:14:40.000000,CONFIRM ORDER,XBOX
395175,2017-02-20 08:43:22.000000,VIEW PRODUCT,
395175,2017-02-20 08:52:15.000000,VIEW PRODUCT,
395175,2017-02-20 08:34:15.000000,VIEW PRODUCT,
395175,2017-02-20 08:54:29.000000,VIEW PRODUCT,
395175,2017-02-20 08:55:37.000000,SEARCH,
395175,2017-02-20 08:35:55.000000,ADD TO CART,SWITCH
395175,2017-02-20 08:48:53.000000,VIEW PRODUCT,
395175,2017-02-20 08:51:12.000000,SEARCH,
395175,2017-02-20 08:40:35.000000,VIEW PRODUCT,
395175,2017-02-20 08:38:46.000000,SEARCH,
395175,2017-02-20 08:45:53.000000,VIEW PRODUCT,
